,User-ID,ISBN,Book-Rating
119416,27472,0374480095,10
119419,27472,0380701340,7
119428,27472,039914112X,9
119430,27472,0425129586,10
119434,27472,0425181103,7
119445,27472,0440219078,10
119446,27472,0440226104,9
119448,27472,0440235464,7
119455,27472,0446310786,10
119457,27472,0446359750,8
119459,27472,0446610038,8
119460,27472,0446610127,4
119461,27472,0446611808,9
119464,27472,0449005836,6
119469,27472,0451184327,6
119471,27472,0452281784,7
119472,27472,0515131679,9
119474,27472,055321330X,8
119475,27472,0553250515,2
119476,27472,0553268880,9
119477,27472,0553279912,5
119483,27472,0553580221,8
119487,27472,0671028375,8
119490,27472,0671617028,10
119496,27472,0671729411,7
119507,27472,0671867091,5
119511,27472,0679457526,10
119512,27472,067976402X,8
119514,27472,0684857820,9
119517,27472,0743211375,6
119519,27472,074343627X,8
119525,27472,0812570944,7
119526,27472,0842329242,9
119528,27472,1551669390,6
119910,27617,0345384369,6
119930,27617,0380710722,10
120009,27617,0451160525,10
120010,27617,0451166604,8
120014,27617,0451190564,10
120015,27617,0451190572,10
120021,27617,0452262143,10
120045,27617,0553296981,10
120048,27617,0553564528,7
120059,27617,0670839531,10
120061,27617,0670868361,10
120067,27617,0671024256,10
120114,27617,0743211375,10
120115,27617,0743211383,10
120117,27617,0743235150,10
120174,27617,0786883219,8
120349,27647,0061059064,9
120370,27647,0140276904,5
120374,27647,0140620222,10
120377,27647,0312282990,6
120393,27647,0345321383,9
120394,27647,0345348036,10
120395,27647,0345366239,7
120396,27647,0345369947,9
120397,27647,0345371984,8
120409,27647,0375704027,9
120425,27647,0425167720,8
120426,27647,0425184234,4
120439,27647,0441328091,7
120440,27647,0441644511,7
120451,27647,0451454537,7
120468,27647,0553575422,8
120471,27647,0571197639,7
120509,27647,0786817879,7
120526,27647,1400034779,8
120553,27647,1573228737,9
120555,27647,1573229725,8
120735,27740,0060194448,8
120739,27740,0312263120,8
120746,27740,0312976275,7
120747,27740,0316153915,7
120750,27740,0345452534,8
120751,27740,0345452550,8
120756,27740,0375508562,10
120757,27740,0380977311,8
120763,27740,0385503954,7
120773,27740,0399147128,7
120774,27740,0399147195,8
120779,27740,0399149821,7
120781,27740,0399152288,6
120787,27740,0451403703,7
120793,27740,0553582127,7
120799,27740,055380247X,7
120800,27740,0553802488,8
120805,27740,0671525751,8
120806,27740,0671880314,10
120814,27740,0688156142,7
120818,27740,0743224574,9
120826,27740,0786867248,7
121987,28177,0060199652,6
121988,28177,0060930535,10
121990,28177,0060976845,5
121991,28177,0060977493,5
121992,28177,0060987103,8
121994,28177,0061097101,8
121998,28177,0064409422,10
122002,28177,0156027321,9
122004,28177,0312291639,8
122012,28177,0375702709,9
122014,28177,037570504X,4
122015,28177,0375706410,6
122018,28177,0375727345,10
122020,28177,038533303X,7
122022,28177,0385484518,9
122023,28177,0385498802,7
122027,28177,0425179613,10
122028,28177,0446364193,7
122029,28177,0446530522,10
122032,28177,0446613266,8
122035,28177,0451166582,9
122038,28177,0452283205,10
122041,28177,055334949X,8
122046,28177,0671024248,8
122047,28177,0671041789,6
122053,28177,0679735666,6
122054,28177,0679746048,7
122061,28177,0743431014,6
122063,28177,0812550706,10
122066,28177,1558743669,9
122068,28177,1565122968,7
122070,28177,1573221112,10
122104,28204,0060096195,8
122170,28204,0156005891,6
122211,28204,0316666343,9
122215,28204,0316782505,8
122221,28204,0330312367,9
122280,28204,0380711524,9
122303,28204,0385424728,7
122463,28204,0449219461,8
122494,28204,0451208080,8
122508,28204,0515095826,8
122511,28204,0515107867,8
122512,28204,0515111279,8
122563,28204,0553280368,8
122568,28204,0553285343,8
122580,28204,0553562398,7
122606,28204,0671011367,9
122611,28204,0671027360,10
123361,28451,0373218400,4
123363,28451,0373218486,6
123365,28451,0373270976,7
123368,28451,0373483902,9
123370,28451,0373484003,7
123372,28451,0373484836,7
123378,28451,0515119202,6
123381,28451,051513287X,8
123384,28451,0553265741,6
123385,28451,0553272837,6
123386,28451,0553285785,6
124213,28591,0316769487,10
124218,28591,0345447409,9
124328,28591,0373835876,7
124350,28591,0380811081,8
124435,28591,0451202317,8
124455,28591,0451451430,5
124470,28591,0515118656,8
124517,28591,0670880728,10
124521,28591,0671027573,10
124567,28591,0767907817,8
124630,28591,0971880107,6
124807,28619,0061073628,8
124812,28619,015600710X,10
124837,28619,0399144463,2
124855,28619,0449911446,9
124862,28619,0553573136,5
124864,28619,0671008978,10
124876,28619,0684841347,10
124886,28619,0767905938,10
124890,28619,0805063196,10
124898,28619,1558506462,10
124903,28619,1588720020,6
124932,28634,014028009X,7
124935,28634,0312924585,10
124936,28634,0312925883,6
124962,28634,0345370775,9
124964,28634,0345384350,8
124966,28634,0345391055,7
124971,28634,038000321X,7
124973,28634,0380710218,9
124981,28634,0385511612,9
124983,28634,0425098648,9
124984,28634,042510687X,8
124989,28634,0425144429,8
124991,28634,0425153975,10
124992,28634,0425155943,9
124993,28634,0425161242,8
124995,28634,0425165566,6
124997,28634,0425172546,9
124998,28634,0425174271,7
124999,28634,042517736X,8
125000,28634,0425178765,9
125001,28634,0425180638,10
125003,28634,0425182673,6
125004,28634,0425182908,10
125006,28634,0440206154,10
125008,28634,044021145X,10
125009,28634,0440211727,10
125010,28634,0440214041,10
125011,28634,0440220602,10
125012,28634,0440221471,10
125016,28634,0440224675,10
125017,28634,0440226104,9
125019,28634,044023722X,9
125021,28634,0440241537,10
125024,28634,044651652X,10
125031,28634,0446608955,10
125032,28634,0446609323,10
125033,28634,0446609404,10
125035,28634,0446613266,10
125036,28634,0449002411,9
125037,28634,0449005836,9
125039,28634,0451166884,10
125041,28634,0451204956,10
125060,28634,0553582135,10
125061,28634,0553584375,10
125062,28634,0553800973,10
125064,28634,0671003941,7
125069,28634,0671024248,10
125070,28634,067102535X,10
125075,28634,0671443283,6
125076,28634,0671528904,9
125078,28634,0671537458,8
125080,28634,0671727583,7
125081,28634,0671729462,8
125083,28634,0671868691,10
125084,28634,068484267X,10
125085,28634,0684865742,10
125086,28634,0684872153,10
125087,28634,0743202988,10
125089,28634,0743423682,10
125092,28634,0743439740,10
125094,28634,0743448677,9
125119,28634,1551668912,7
125120,28634,1551669455,9
126615,29209,0060959355,8
126618,29209,014025448X,6
126620,29209,0140257934,6
126623,29209,0142001430,8
126636,29209,0316735736,9
126638,29209,0345342968,9
126676,29209,0446610038,5
126677,29209,0446610100,7
126680,29209,0446611921,6
126689,29209,0451204891,8
126690,29209,0451207645,7
126693,29209,0452282152,10
126697,29209,0515110396,5
126718,29209,0679771476,8
126730,29209,0786889608,6
126733,29209,0802139256,10
126787,29259,0060256656,10
126788,29259,0060502258,7
126820,29259,0142001740,10
126865,29259,0345313860,10
126871,29259,0345337662,10
126874,29259,0345360001,10
126901,29259,0380718332,10
126902,29259,0380718340,10
126932,29259,0394587863,10
126938,29259,039914787X,5
126939,29259,0399149325,8
126951,29259,0425147622,10
126952,29259,0425154092,10
126966,29259,0440183057,9
126971,29259,0440217490,9
127002,29259,0446802204,8
127017,29259,0449223345,8
127018,29259,0449224392,9
127020,29259,0449227421,9
127043,29259,0452282152,9
127120,29259,0553560247,8
127163,29259,0671027646,10
127194,29259,0671867083,10
127195,29259,0671867164,9
127200,29259,0671888587,9
127213,29259,0679805273,10
127220,29259,0684801221,9
127277,29259,0812533534,9
127299,29259,0842329277,9
127300,29259,084233226X,7
127302,29259,0842332286,9
127338,29259,0894805770,10
127341,29259,0894809946,10
127366,29259,1558531564,10
127367,29259,155874262X,10
127369,29259,1558744150,10
127370,29259,1558744630,10
127781,29526,0060008024,10
127782,29526,0060173289,10
127790,29526,0060199652,10
127793,29526,006098824X,9
127801,29526,0312261594,8
127811,29526,0316569321,10
127814,29526,0345416260,10
127815,29526,0345435168,9
127817,29526,0375400117,10
127823,29526,0375760628,7
127824,29526,0380729342,5
127825,29526,0380789035,9
127842,29526,0385497466,10
127843,29526,0385498799,7
127845,29526,0385505833,10
127846,29526,0385729332,10
127847,29526,0399134204,10
127850,29526,0399141146,9
127852,29526,0399145885,10
127853,29526,0399146431,10
127861,29526,0439064864,10
127862,29526,0439136350,10
127863,29526,0439139597,10
127866,29526,0446519723,10
127869,29526,0452281679,7
127870,29526,0515118656,9
127873,29526,052594527X,10
127875,29526,0590353403,10
127876,29526,0670880728,10
127877,29526,0670892963,10
127879,29526,0670894605,10
127886,29526,0671742760,10
127887,29526,0679444815,10
127889,29526,0679463070,10
127901,29526,0688173896,8
127902,29526,0688174035,7
127912,29526,0743418166,10
127918,29526,0767907809,9
127921,29526,0786808012,10
127927,29526,1573221856,8
127929,29526,1573221937,6
130103,30273,0316969680,7
130116,30273,0373250142,8
130119,30273,0373250185,6
130123,30273,037325024X,8
130151,30273,0399146431,7
130173,30273,0446600474,6
130176,30273,0446610542,7
130190,30273,0451207246,8
130191,30273,0451409256,8
130198,30273,0525946829,7
130260,30276,0060542128,7
130261,30276,0060922249,5
130264,30276,0061009059,7
130290,30276,0312979096,7
130291,30276,0312980159,7
130293,30276,0316601950,6
130348,30276,0373078358,9
130392,30276,0373218036,6
130393,30276,0373218257,8
130461,30276,0373270976,8
130492,30276,0373483503,7
130587,30276,038000917X,6
130595,30276,0380759497,8
130604,30276,0380804700,7
130608,30276,0380811065,6
130613,30276,0380892847,8
130633,30276,0425157164,7
130634,30276,0425157628,8
130642,30276,042518630X,9
130644,30276,0425189031,8
130653,30276,0440212561,7
130654,30276,0440217563,7
130670,30276,0446610038,8
130677,30276,0449207145,5
130682,30276,0451166884,6
130685,30276,0451184726,7
130701,30276,0451410777,8
130721,30276,0515122734,7
130724,30276,0515126772,6
130726,30276,0515127833,7
130735,30276,0515133418,8
130738,30276,0515135739,7
130739,30276,0515136530,8
130744,30276,0517707918,5
130751,30276,0553279378,6
130753,30276,0553289322,8
130771,30276,0553575023,8
130775,30276,0553576925,5
130776,30276,055357695X,8
130781,30276,0553583441,7
130782,30276,0553583468,8
130786,30276,0671003593,9
130798,30276,0671525743,9
130799,30276,0671568841,8
130805,30276,0671705091,9
130806,30276,0671724738,7
130810,30276,0671793489,8
130814,30276,0684801523,6
130817,30276,068484267X,7
130848,30276,0786889004,7
130851,30276,0804106304,6
130873,30276,0821769367,7
130899,30276,1551662604,6
130908,30276,1551666650,7
130914,30276,1551668300,6
130915,30276,1551668866,7
130917,30276,1551669374,7
131426,30487,006017143X,8
131437,30487,0060938455,7
131444,30487,0060977477,9
131448,30487,014023313X,7
131451,30487,0140258795,7
131452,30487,0140264795,7
131462,30487,0312171838,7
131469,30487,0316569321,7
131481,30487,0345441265,9
131488,30487,0375412530,6
131490,30487,0375501347,7
131491,30487,0375501371,7
131495,30487,0375706062,8
131503,30487,0385260083,8
131504,30487,0385265700,6
131513,30487,0385336489,10
131518,30487,0385498799,8
131520,30487,038550117X,7
131522,30487,0385503954,9
131528,30487,039592720X,8
131532,30487,0399145990,7
131546,30487,0440225701,6
131548,30487,044023722X,8
131552,30487,0449005615,9
131566,30487,0452282268,7
131572,30487,0525945814,8
131582,30487,0670865796,7
131583,30487,0670873926,7
131584,30487,067088300X,7
131585,30487,0670892742,7
131591,30487,0671510053,6
131594,30487,0671776134,8
131605,30487,0679435212,7
131619,30487,0679742298,7
131626,30487,0679879242,7
131627,30487,0679879250,9
131628,30487,0679879269,8
131635,30487,0684867974,7
131642,30487,0743418719,8
131647,30487,0767903382,8
131652,30487,0805056645,6
131653,30487,0805063897,8
131968,30511,0060529709,8
131975,30511,0060973617,8
131976,30511,0060987103,6
132007,30511,0140070206,7
132047,30511,0156027321,9
132091,30511,0345391802,7
132112,30511,0375725849,9
132116,30511,0385260083,9
132125,30511,0385494246,4
132129,30511,0385721676,8
132156,30511,0449207757,6
132163,30511,0449910571,7
132173,30511,0451167716,8
132174,30511,0451452615,7
132182,30511,0553268880,5
132187,30511,0553348981,6
132195,30511,0571197639,9
132196,30511,0571206484,7
132220,30511,0679731377,9
132240,30511,0679776818,7
132285,30511,0767902513,7
132334,30511,1573227331,6
132418,30533,0060930535,8
132422,30533,0061092614,8
132425,30533,0064404994,10
132445,30533,0141301155,9
132452,30533,0156011042,9
132491,30533,0345342968,10
132503,30533,0345440021,8
132526,30533,0380717018,8
132542,30533,0385492081,8
132581,30533,0425152901,7
132583,30533,0425174018,7
132591,30533,0425192741,8
132592,30533,0440202043,8
132597,30533,0440225108,9
132600,30533,0440234743,6
132603,30533,0440241537,7
132607,30533,0441003257,9
132624,30533,0446611638,8
132640,30533,0451203771,6
132647,30533,0452268060,7
132651,30533,0452281202,8
132686,30533,0553272535,9
132689,30533,0553278746,10
132694,30533,0553562614,10
132700,30533,059035342X,9
132703,30533,061815082X,9
132711,30533,0671003755,7
132715,30533,0671038184,8
132738,30533,0671886665,5
132746,30533,0679751602,10
132764,30533,068484477X,8
132781,30533,0743457269,9
132789,30533,0767902521,8
132796,30533,078670621X,10
132807,30533,0804106304,8
132811,30533,0804114986,8
132813,30533,0804115613,8
132827,30533,0812968379,9
133216,30711,0060502258,8
133229,30711,0061057894,6
133231,30711,0064401847,8
133237,30711,0064409422,9
133250,30711,0099771519,8
133251,30711,0140013997,9
133259,30711,0140186409,8
133294,30711,0140386335,8
133310,30711,015602943X,8
133366,30711,0330332775,6
133386,30711,0345341678,7
133393,30711,0345391802,7
133395,30711,0345404114,5
133413,30711,0375701214,8
133435,30711,0385335881,8
133465,30711,043935806X,8
133474,30711,0440498058,9
133478,30711,0441006256,6
133486,30711,0446520802,6
133491,30711,0448060191,8
133492,30711,0449221482,8
133503,30711,0452283205,8
133507,30711,0515122491,6
133537,30711,0553280341,8
133581,30711,0618002227,9
133587,30711,0671000314,8
133600,30711,0684847957,7
133610,30711,0689829833,9
133611,30711,0689848684,6
133628,30711,0743225082,9
133643,30711,0765341174,7
133659,30711,0812513738,5
134122,30735,0060248025,9
134123,30735,0060502258,8
134128,30735,0061099643,10
134149,30735,0070212570,9
134153,30735,0141000198,4
134157,30735,0312195516,10
134163,30735,0312966970,10
134170,30735,0312991460,9
134178,30735,0345370805,8
134182,30735,0345387651,5
134190,30735,0380002930,9
134206,30735,0385484518,10
134210,30735,0399146431,9
134211,30735,0399147195,10
134212,30735,0399149155,10
134225,30735,0439064864,9
134227,30735,0439136350,9
134228,30735,0439139597,10
134229,30735,043935806X,10
134230,30735,0439404371,9
134234,30735,0440210690,10
134236,30735,0440217520,9
134255,30735,0446394521,9
134271,30735,0449219461,10
134272,30735,0449221512,10
134273,30735,0449910237,8
134289,30735,0553234811,9
134292,30735,0553250426,9
134294,30735,0553260960,8
134295,30735,0553271636,10
134296,30735,0553279556,10
134297,30735,0553279912,10
134298,30735,0553280341,10
134299,30735,0553280368,10
134300,30735,0553284789,10
134302,30735,0553373803,10
134305,30735,0553578308,8
134308,30735,059035342X,10
134312,30735,0670910236,9
134323,30735,0679426140,10
134324,30735,0679426159,10
134333,30735,0743225325,10
134335,30735,0786808551,8
134337,30735,0786817070,7
134339,30735,0786880007,9
134340,30735,080411109X,9
134345,30735,0805019367,10
134346,30735,0805019375,10
134347,30735,0805036377,10
134348,30735,0805036504,10
134350,30735,0805059555,10
134364,30735,0886773741,8
135570,30972,0060928336,10
135575,30972,0061092614,5
135582,30972,014100018X,7
135601,30972,034537536X,8
135602,30972,0345388771,9
135626,30972,0380710218,8
135630,30972,0380732688,5
135656,30972,042513525X,8
135663,30972,0425158616,8
135698,30972,0440222656,8
135727,30972,0446601241,7
135736,30972,0446605484,9
135743,30972,0446606812,6
135750,30972,0446610100,9
135751,30972,044661064X,5
135758,30972,0449003795,8
135783,30972,0452282829,9
135794,30972,0515119644,6
135823,30972,055356451X,8
135842,30972,0671004573,7
135845,30972,0671014919,7
135848,30972,0671026011,8
135849,30972,0671038184,9
135855,30972,0671867156,8
135886,30972,0971880107,1
136034,30994,0060915544,10
136035,30994,0060922532,10
136036,30994,0060930535,10
136037,30994,0060987561,10
136045,30994,0312986343,5
136051,30994,0345423615,9
136054,30994,0375703055,8
136060,30994,0425175367,7
136061,30994,044021145X,10
136064,30994,0440215625,10
136065,30994,0440217563,9
136074,30994,0446602450,9
136075,30994,0446605409,7
136076,30994,0446608262,10
136078,30994,0449907481,6
136082,30994,0451202856,9
136085,30994,0452281032,9
136086,30994,0452282195,9
136091,30994,0671038184,9
136093,30994,0671737791,8
136094,30994,0671743058,10
137477,31315,006001203X,9
137480,31315,0060086386,2
137492,31315,0060198346,10
137533,31315,0064400026,8
137559,31315,0142000205,9
137571,31315,0312134517,8
137591,31315,0312421036,8
137598,31315,0312924801,8
137626,31315,0316168688,9
137632,31315,0316690619,10
137633,31315,0316693006,10
137634,31315,0316693200,10
137635,31315,0316693235,10
137636,31315,0316693251,10
137637,31315,0316693324,10
137641,31315,0316780375,8
137647,31315,0345300203,6
137650,31315,0345313860,10
137693,31315,0345469674,10
137704,31315,0373250215,9
137706,31315,0373250282,9
137714,31315,0373250452,8
137744,31315,0373484100,6
137745,31315,0373484224,5
137754,31315,0375401598,5
137755,31315,0375411992,10
137761,31315,0375727345,9
137796,31315,0385182449,8
137801,31315,0385306024,8
137822,31315,0385336810,10
137825,31315,0385472943,10
137826,31315,0385472951,8
137833,31315,0385497466,4
